state,loc,description,url,refs
Colorado,Alamosa,"On June 4, a protest was held in downtown Alamosa. While the protest was peaceful, before 6 p.m., a man shot someone in a truck, wounding him. The truck later stopped in the middle of the intersection. The suspect, a 27-year-old defense attorney, was a protester.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://krdo.com/news/2020/06/06/video-shows-moments-surrounding-alamosa-protest-shooting/
Colorado,Aspen,"Dozens of residents attended a candle-light vigil on May 30. Participants repeated the words ""I can't breathe"" for nine minutes, the length of time that Derek Chauvin's knee was on George Floyd's neck.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.aspentimes.com/news/taking-a-stand-aspen-locals-peacefully-protest-speak-out-about-death-of-george-floyd/
Colorado,Aurora,"On June 2, Interim Police Chief Vanessa Wilson marched with community members to Aurora's Municipal Center, where they knelt for eight minutes and 46 seconds during a peaceful protest against police brutality.[5][6][7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.9news.com/article/news/local/local-politics/live-updates-day-6-george-floyd-protests-denver/73-989dac5f-0b87-4f8b-a696-6109ff652cb5	https://twitter.com/AuroraPD/status/1267974621090975744	https://www.outtherecolorado.com/denver-mayor-marches-with-protesters-after-floyds-death/
Colorado,Boulder,"About 50 people organized a modified sit-in style protest where demonstrators peacefully took a knee for one hour on May 29.[8] Hundreds walked three miles through a ""Boulder in Solidarity"" march on May 30.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://denver.cbslocal.com/2020/05/29/george-floyd-boulder-protest-sit-in-quiet/	https://www.dailycamera.com/hundreds-march-through-boulder-demanding-justice-for-george-floyd
Colorado,Colorado Springs,About 300 protesters demonstrated by lying on their stomachs in front of City Hall on May 30. Dozens were arrested on May 30.[10] More protests took place on May 31.[11][12],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.kktv.com/content/news/Protesters-take-to-downtown-Colorado-Springs-570898891.html	https://www.fox21news.com/news/local/photos-second-day-of-protests-in-colorado-springs/	https://www.kktv.com/content/news/Protests-continue-on-Sunday-in-Colorado-Springs-tied-to-the-death-of-George-Floyd-570912271.html
Colorado,Denver,"On May 28, protesters marched for four hours, blocking traffic on Interstate 25 and demonstrating at the Colorado State Capitol.[13] Multiple gunshots were fired there, and police also fired rubber bullets and shot gas canisters at the crowd.[14] Several properties were damaged. Some protesters also crowded onto 16th Street Mall and toward Interstate 25 via 20th Street and blocked traffic.[15] One video appears to show a vehicle intentionally hitting a protester who had gotten onto the hood of the car. It is not clear what occurred before this—according to the woman who filmed the incident, the man jumped on top of the vehicle before she began filming.[16] Three police officers were injured in clashes with protesters, one of whom had to go to a hospital. Protests continued throughout the city over the next three days, with protests generally being peaceful during the day followed by more violent clashes between protesters and police later in the evenings.[17] On May 30, Mayor Michael Hancock implemented a citywide curfew from 8:00 p.m. to 5:00 a.m.[18] By the evening of May 31, the Denver Police Department had arrested over 120 people during the protests over the past four days.[17][19] On June 2, The Denver Police Department announced the arrest of a man suspected to be the perpetrator behind the vehicular attack of three police which left one officer with a fractured leg and the other two with a ""substantial risk of protracted loss or impairment of the function of any part or organ of the body.""[20] A fifth night of protests in Denver remained more peaceful on Monday night, June 1, after the previous four nights had seen riotous behavior among smaller elements of the much larger protest gathering.[21][22] A federal judge stopped Denver police from using teargas on peaceful protesters. [23]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://denver.cbslocal.com/2020/05/28/shots-fired-during-police-accountability-protest-at-denver-capitol/	https://www.nytimes.com/aponline/2020/05/28/us/ap-us-minneapolis-police-death-denver-protest-1st-ld-writethru.html	https://www.9news.com/article/news/local/denver-george-floyd-protest/73-95def5bb-52fd-4a61-8c1d-f25ae571fddd	https://www.9news.com/article/news/local/denver-man-protesting-george-floyd-death-hit-by-driver-car/73-d3646e45-d191-4569-8dbc-f9ed429b0019	https://www.9news.com/article/news/local/local-politics/denver-protests-george-floyd-day-4/73-205de2c5-6732-46e9-8621-160dbbef17e2	https://edition.cnn.com/us/live-news/george-floyd-protests-05-30-20/h_b70609abb1c3c366f8b8b83cfadbe398	https://www.9news.com/article/news/local/local-politics/denver-protests-george-floyd-day-4/73-205de2c5-6732-46e9-8621-160dbbef17e2	https://denver.cbslocal.com/2020/05/29/violent-denver-protests-13-arrests-3-police-officers-hurt-george-floyd/	https://edition.cnn.com/us/live-news/george-floyd-protests-06-02-20/h_ec92756b8756cd0ad5d4ab45e71973b7	https://www.youtube.com/watch?v=XgXSMsvU1A4	https://www.denverpost.com/2020/06/05/federal-judge-orders-denver-police-stop-projectiles-protesters/
Colorado,Fort Collins,"About 100 protesters chanted ""No Justice, No Peace!"" the Fort Collins Police Services headquarters on May 28.[25] On June 1, about 150 protesters gathered at the same place while about 10 people attended a vigil at Civic Center Park.[26]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.coloradoan.com/story/news/2020/05/28/george-floyd-death-fort-collins-police-nationwide-protests-violence-brutality/5280671002/	https://www.coloradoan.com/story/news/2020/06/01/monday-protests-over-george-floyds-death-denver-fort-collins/5313273002/
Colorado,Glenwood Springs,"On June 1, dozens protested in front of Glenwood Springs City Hall at a rally organized by ""Western Slope Anti-Racist Action.""[27]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.aspentimes.com/news/local/in-glenwood-springs-dozens-rally-for-justice-in-killing-of-george-floyd/
Colorado,Pueblo,"On June 1, around 400 people marched through the Riverwalk and Union Avenue district to voice support for George Floyd despite rainfall. The chief of the Pueblo Police Department spoke in support of the protest.[28]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.chieftain.com/news/20200601/protesters-take-to-pueblo-streets-in-honor-of-george-floyd
Arkansas,Bentonville,"On June 1, protesters gathered at the Bentonville Town Square; the protest was originally postponed from the original date after receiving online threats, however, over 1,000 individuals still showed up to protest. Initially, the protest was peaceful; however, agitators began throwing damaging police vehicles, threatening officers, throwing rocks, glass bottles, chains and fireworks at officers as the sun set. The Benton County Sheriff's Office warned the agitators to disperse. After a couple minutes of further assault by the agitators, Benton County Sheriff's Office began releasing tear gas and firing beanbag rounds at the agitators after having being struck by thrown objects and having ""threatening language"" thrown their way in the form of ""fuck the police"" as well as public calls for ""bagging a cop."" Immediately following the initial round of teargas, on individual in the crowd fired rounds in the air from a pistol. It is unknown if this individual was identified or located. Most protesters left following this, but the agitators continuously returned to confront officers resulting in multiple surrounding agencies being called in to support the BCSO.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.4029tv.com/article/protesters-gather-in-bentonville-despite-online-threats/32735249
Arkansas,Cabot,"On June 4, hundreds of protesters peacefully marched from Plaza Boulevard to the Cabot Police Department to demand justice for George Floyd.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.fox16.com/news/local-news/peaceful-protest-in-happening-in-cabot/
Arkansas,Conway,"On May 31, protesters in Conway marched from downtown Conway towards the Faulkner County Courthouse. The protests eventually spilled onto Interstate 40 at the exit on Oak Street. Authorities made arrests and used tear gas to remove protesters from the interstate. Protesters largely remained on Oak Street close to the interstate for the remainder of the night.[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://katv.com/news/local/tear-gas-arrests-at-conway-protest-crowd-gathers-for-2nd-night-at-arkansas-capitol
Arkansas,El Dorado,"On May 30, a small number of people demonstrated at Old City Park against police brutality. The following day, around 100 protesters gathered at City Hall. On June 1, another demonstration of about 50 protesters took place at Old City Park. All events were peaceful.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.eldoradonews.com/news/2020/jun/02/el-dorado-residents-say-black-lives-matter/
Arkansas,Fayetteville,"Dozens of protesters demonstrated peacefully at the corner of College Avenue and Lafayette Street from 1 to 6 p.m. on May 30.[7] Around 4,000 people attended a peaceful protest at the Fayetteville Square on June 2.[8]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.5newsonline.com/article/news/they-join-hundreds-of-protestors-around-the-country-who-are-protesting-about-george-floyds-death/527-93cf67ff-a36c-42e6-8b6c-73a026db6b2e	https://www.4029tv.com/article/protests-against-racism-held-on-fayetteville-square/32748148
Arkansas,Fort Smith,"Hundreds of protesters were on Rogers Avenue and Garrison Avenue on May 31, 2020.[9][10]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.swtimes.com/news/20200531/scores-of-fort-smith-demonstrators-protest-george-floyd-death	https://www.4029tv.com/article/hundreds-protest-george-floyds-death-in-fort-smith/32724514
Arkansas,Jonesboro,"On May 31 and June 1, hundreds of protesters demonstrated in Jonesboro, shutting down roads.[11][12][13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://katv.com/news/local/jonesboro-to-close-downtown-street-for-2nd-day-of-protests	https://www.kait8.com/2020/05/31/march-justice-set-jonesboro-sunday/	https://www.kait8.com/2020/06/01/traffic-alert-south-main-street-closed-rally/
Arkansas,Little Rock,"On May 30 about 400 to 500 people took part in a peaceful protest on the steps of the Arkansas State Capitol.[14] During the evening, protesters clashed with police as protesters shot fireworks at police, police fired tear gas at protesters, some windows were broken in businesses across the street, and Interstate 630 was briefly blocked on two occasions.[15] A new mural was also added on West 7th Street.[16]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.thv11.com/article/life/hundreds-demand-justice-during-peaceful-protests-in-little-rock/91-3e79e3e5-0401-4f30-a055-e6fe0e4a68c8	https://www.arkansasonline.com/news/2020/may/31/in-lr-rally-near-capitol-turns-violent-/	https://www.thv11.com/article/life/artists-add-george-floyd-portrait-to-civil-rights-mural-in-little-rock/91-b921ea53-f8aa-4634-84db-b76ed3db73ee
Arkansas,Pine Bluff,"On June 4, a ""drive-in rally"" took place at the Pine Bluff Civic Center, where 300 people turned up but remained in their cars to avoid spreading the coronavirus. A group of speakers implored attendees to involve themselves in the political process in order to make change happen.[17]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,https://www.arkansasonline.com/news/2020/jun/07/pine-bluff-organizers-host-drive-in-rally/
Arizona,Casa Grande,"On June 6, dozens of protesters demonstrated at the intersection of Florence Boulevard and Cameron Avenue, in front of City Hall, in support of Black Lives Matter and George Floyd. Another group marched from Peart Park to join the City Hall protesters.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,https://www.pinalcentral.com/casa_grande_dispatch/area_news/video-cg-protesters-march-kneel-on-florence-boulevard/article_a807e73d-3e6a-526f-8461-4b6695374930.html
Arizona,Flagstaff,"On May 29, approximately 100 protesters gathered at Flagstaff City Hall, then marched to Heritage Square and back.[4] Similar protests occurred on May 30.[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,https://azdailysun.com/news/local/crime-and-courts/people-in-flagstaff-protest-death-of-george-floyd-police-brutality/article_9eeb68c1-3a6c-5e64-a72c-1ab957e1c577.html	http://www.jackcentral.org/news/black-lives-matter-makes-their-voices-heard-in-flagstaff/article_e8148e4a-efc6-5947-8816-65c723e3d86f.html
